v1,v2,Unique_Stopword_Count,Word_Count,Stopword_Count,Unique_Stem_Count,Unique_Word_Count,Unique_Word_Count/Word_Count
ham,word checkmate chess comes persian phrase shah maat means the king dead goodmorning good day,1,15,1,15,15,1.0
ham,po de  need job aha,0,5,0,5,5,1.0
ham,rats hey ever vote next themes,0,6,0,6,6,1.0
spam,new mobiles 2004 must go txt nokia no 89545  collect today a1 www4tcbiz 2optout 08718726270150gbpmtmsg18 txtauction,1,16,1,16,16,1.0
ham,hope pee burns tonite,0,4,0,4,4,1.0
ham,oh rite well best mate pete went 4 week 2geva again longer week,1,13,1,12,12,0.9230769230769231
ham,yay cannot wait party together,2,6,2,6,6,1.0
ham,photoshop makes computer shut down,1,5,1,5,5,1.0
ham,boys made fun today ok problem sent one message fun,0,10,0,9,9,0.9
ham,one issues california okay snow manageable,0,6,0,6,6,1.0
spam,private 2003 account statement shows 800 unredeemed s i m points call 08715203652 identifier code 42810 expires 29100,3,18,3,18,18,1.0
ham,hmmm mayb try e shoppin area one forgot e name hotel,0,11,0,10,10,0.9090909090909091
ham,awesome going soon later tonight,0,5,0,5,5,1.0
ham,need details online job,0,4,0,4,4,1.0
spam,won valued vodafone customer computer picked win a150 prize collect easy call 09061743386,1,13,1,13,13,1.0
ham,missing toopray inshah allah,0,4,0,4,4,1.0
ham,pls help tell ashley cannot find number oh,2,9,2,9,9,1.0
ham,escape theatre now  going watch kavalan minutes,1,7,1,7,7,1.0
ham,sthis increase chance winning,0,4,0,4,4,1.0
ham,either way works me ltgt years old hope bother you,2,10,2,10,10,1.0
ham,maybe find something else instead,0,5,0,5,5,1.0
ham,gain rights wifedo demand iti trying husband toolet us see,0,10,0,10,10,1.0
ham,liked new house,0,3,0,3,3,1.0
ham,fine hope also,0,3,0,3,3,1.0
ham,also north carolina texas atm would go gre site pay test results sent,0,13,0,13,13,1.0
ham,you,1,1,1,1,1,1.0
ham,yes baby need stretch open pussy,0,6,0,6,6,1.0
ham,thanks  bomb date phone wanted say,0,6,0,6,6,1.0
ham,ok,0,1,0,1,1,1.0
ham,hey guy know breathing neck get bud anyway would able get half track usf tonight,0,15,0,14,14,0.9333333333333333
ham,response one powerful weapon 2 occupy place others heart,0,9,0,9,9,1.0
ham,nokia phone lovly,0,3,0,3,3,1.0
spam,free messagethanks using auction subscription service 18  150pmsgrcvd 2 skip auction txt out 2 unsubscribe txt stop customercare 08718726270,1,19,1,16,16,0.8421052631578947
spam,bored housewives chat n date now 08717507711 btnational rate 10pmin landlines,1,11,1,11,11,1.0
ham,sorry datoday come playi driving clas,0,6,0,6,6,1.0
ham,really sorry lit hair fire,0,5,0,5,5,1.0
ham,oh shit thought trip loooooool  makes much sense  grins sofa reference  sleep couch link sent  went trip  oh  babe go celebration rents,0,22,0,20,20,0.9090909090909091
ham,okey dokey swashbuckling stuff oh,0,5,0,5,5,1.0
ham,watching cartoon listening music amp eve go temple amp church you,1,11,1,10,10,0.9090909090909091
ham,1 tension face 2 smiling face 3 waste face 4 innocent face 5terror face 6cruel face 7romantic face 8lovable face 9decent face ltgt joker face,0,25,0,16,16,0.64
ham,dips cell dead coming him better respond else shall come back,1,11,1,10,11,1.0
ham,well know mean texting,0,4,0,4,4,1.0
ham,hi dis yijue would happy work wif i gek1510,1,9,1,9,9,1.0
ham,lol oops sorry fun,0,4,0,4,4,1.0
ham,wat happened cruise thing,0,4,0,4,4,1.0
ham,know dat feelin pete wuld get  nuther place nuther time mayb,0,11,0,10,10,0.9090909090909091
spam,lyricalladie21f inviting friend reply yes910 no910 see her wwwsmsacyouhmmross stop send stop frnd 62468,1,14,1,13,13,0.9285714285714286
ham,worlds happiest frnds never characters dey best understanding differences,0,9,0,9,9,1.0
spam,1 polyphonic tone 4 mob every week txt pt2 87575 1st tone free  get txtin tell friends 150ptone 16 reply hl 4info,0,22,0,21,21,0.9545454545454546
ham,yeah open chat click friend lists make list easy pie,0,10,0,9,10,1.0
ham,alright tylers got minor crisis home sooner thought soon possible,0,10,0,10,10,1.0
ham,whenwhere pick,0,2,0,2,2,1.0
ham,usual call ard 10 smth,0,5,0,5,5,1.0
ham,new theory argument wins situation loses person argue friends just    kick amp say always correct,1,15,1,15,15,1.0
ham,many things antibiotic used chest abdomen gynae infections even bone infections,0,11,0,10,10,0.9090909090909091
ham,poor girl cannot go one day lmao,2,8,2,8,8,1.0
ham,6times,0,1,0,1,1,1.0
spam,todays vodafone numbers ending 4882 selected receive a350 award number matches call 09064019014 receive a350 award,0,16,0,12,13,0.8125
ham,pls make note shes exposed to also find school anyone else vomiting dog cat house let know later,1,18,1,18,18,1.0
ham,japanese proverb one it it none ityou must indian version one it let it none itleave it finally kerala version one it stop it none it make strike ,1,28,8,16,16,0.5714285714285714
ham,sounds like could lot time spent chastity device boy  grins  take beatings like good dog going lounge nice long bath ,0,20,0,19,19,0.95
ham,worse uses half way stops better complete it,1,8,1,8,8,1.0
ham,miserable tell side effects birth control massive gut wrenching cramps first 2 months sleep last night,0,16,0,16,16,1.0
ham,send new number,0,3,0,3,3,1.0
ham,convey regards,0,2,0,2,2,1.0
spam,want latest video handset 750 anytime network mins half price line rental reply call 08000930705 delivery tomorrow,0,17,0,17,17,1.0
ham,2 half years missed friendship,0,5,0,5,5,1.0
ham,cannot pick phone right now pls send message,3,9,3,9,9,1.0
ham,oh fucks sake like tallahassee,0,5,0,5,5,1.0
ham,haha first person going ask,0,5,0,5,5,1.0
spam,ou guaranteed latest nokia phone 40gb ipod mp3 player a500 prize txt word collect no 83355 ibhltd ldnw15h 150pmtmsgrcvd18,1,19,1,19,19,1.0
ham,taka lor wat time wan 2 come n look 4 us,0,11,0,11,11,1.0
spam, free polyphonic ringtone text super 87131 get free poly tone week now 16 sn pobox202 nr31 7zs subscription 450pw,1,19,1,18,18,0.9473684210526315
ham,im reaching another 2 stops,0,5,0,5,5,1.0
ham,no did not mean post it wrote it like many times ritten stuff you let sit there feeling time angry left hit send stop there checked phone got car there said sleep bored would time clean fold laundry etc least make bed,6,42,9,37,38,0.9047619047619048
spam,warner village 83118 c colin farrell swat wkend warner village  get 1 free med popcornjust show messageticketkioskvalid 4712 c tc kiosk reply sony 4 mre film offers,0,27,0,24,24,0.8888888888888888
ham,come online today night,0,4,0,4,4,1.0
ham,anything special,0,2,0,2,2,1.0
ham,solihull  want anything,0,3,0,3,3,1.0
ham,do good day,1,3,1,3,3,1.0
ham,regret inform nhs made mistakeyou never actually bornplease report 2 yor local hospital 2b terminatedwe r sorry 4 inconvenience,0,19,0,19,19,1.0
ham,love holiday monday feeling even go dentists hour,0,8,0,8,8,1.0
ham,way tirupur,0,2,0,2,2,1.0
spam,goal arsenal 4 henry 7 v liverpool 2 henry scores simple shot 6 yards pass bergkamp give arsenal 2 goal margin 78 mins,0,23,0,19,19,0.8260869565217391
ham,already got flaky parent itsnot supposed childs job support parentnot ride age anyway supposed support you hurt you unintentional hurt nonetheless,1,21,2,17,17,0.8095238095238095
ham,took hooch walk toaday fell over splat grazed knees everything stayed home see tomorrow,1,14,1,14,14,1.0
ham,dropped off omw back,1,4,1,4,4,1.0
spam,2nd time tried 2 contact you 750 pound prize 2 claim easy call 08712101358 now 10p per min btnationalrate,2,19,2,18,18,0.9473684210526315
ham,sitting mu waiting everyone get suite take shower,0,8,0,8,8,1.0
ham,call see facebook huh,0,4,0,4,4,1.0
ham,g says never answer texts confirmdeny,0,6,0,6,6,1.0
ham,common hearin r you wat r doing day let ask something different smile today not now gud evng,4,18,4,17,17,0.9444444444444444
ham,hi dear call urgnt know problem want work problem least tell me wating reply,1,14,1,13,13,0.9285714285714286
ham,oh yah never cancel leh haha,0,6,0,6,6,1.0
ham,go 4 e normal pilates intro,0,6,0,6,6,1.0
ham,ok let noe leave house,0,5,0,5,5,1.0
ham,oh yes like torture watching england,0,6,0,6,6,1.0
ham,want art d,1,3,1,3,3,1.0
ham,hopeing wasnut pissed remember gone sisters something,0,7,0,7,7,1.0
spam,got takes 2 take part wrc rally oz lucozade energy text rally le 61200 25p see packs lucozadecoukwrc  itcould you,1,20,1,18,19,0.95
spam,hi sexychat girls waiting text them text great night chatting send stop stop service,1,14,1,12,12,0.8571428571428571
ham,good morning boytoy yummy lips  sexy buns   think  crave  need ,0,10,0,10,10,1.0
ham,match startedindia ltgt 2,0,4,0,4,4,1.0
ham,free call sir,0,3,0,3,3,1.0
ham,hey want anything buy,0,4,0,4,4,1.0
ham,hey babe going  ever figure going new years ,0,8,0,7,7,0.875
ham,kkcongratulation ,0,1,0,1,1,1.0
ham,g wants know fuck,0,4,0,4,4,1.0
ham,cancelled yeah baby well sounds important understand darlin give ring later fone love kate x,0,15,0,15,15,1.0
ham,tomarrow want got court ltdecimalgt  come bus stand 9,0,9,0,9,9,1.0
ham,ii go home liao ask dad pick 6,0,8,0,8,8,1.0
ham,omg make wedding chapel frontierville get good stuff,0,8,0,8,8,1.0
ham,eatin lor goin back work soon e mountain deer show huh watch liao nice,0,14,0,14,14,1.0
ham,check maili mailed varma kept copy regarding membershiptake careinsha allah,0,10,0,10,10,1.0
ham,wrong phone phone answer one assume people well,0,8,0,7,7,0.875
ham,anyway think secure anything here let know want drive south chill,1,11,1,11,11,1.0
ham,already back home probably,0,4,0,4,4,1.0
spam,great news call freefone 08006344447 claim guaranteed a1000 cash a2000 gift speak live operator now,1,15,1,15,15,1.0
spam,hi amy sending free phone number couple days give access adult parties,0,12,0,12,12,1.0
ham,bus way calicut,0,3,0,3,3,1.0
ham,hi probably much fun get message thought id txt cos bored james farting night,0,14,0,14,14,1.0
ham,hi baby sat bloody bus mo home 730 want somethin later call later ortxt back jess xx,0,17,0,16,16,0.9411764705882353
spam,welcome select o2 service added benefits call specially trained advisors free mobile dialling 402,0,14,0,14,14,1.0
ham,lost 4 pounds since doc visit last week woot woot going celebrate stuffing face,0,14,0,13,13,0.9285714285714286
ham,coming back 4 dinner rite dad ask confirm wif you,1,10,1,10,10,1.0
ham,masters buy bb cos sale bf,0,6,0,6,6,1.0
ham,ahhhhjust woken uphad bad dream thoughso like right  know anything comedy night guess it,1,14,1,14,14,1.0
ham,viveki got call number,0,4,0,4,4,1.0
ham,call lunch,0,2,0,2,2,1.0
ham,mean left early check cos working 96,0,7,0,7,7,1.0
ham,want ltgt rs dado it,1,5,1,5,5,1.0
ham,bit smile hppnss drop tear sorrow part heart life heart like mine wil care you forevr goodfriend,1,17,1,16,16,0.9411764705882353
ham,yup ok,0,2,0,2,2,1.0
ham,want see pretty pussy,0,4,0,4,4,1.0
spam,dear voucher holder next meal us use following link pc 2 enjoy 2 4 1 dining experiencehttpwwwvouch4mecometlpdiningasp,0,17,0,16,16,0.9411764705882353
ham,people game mall iouri kaila,0,5,0,5,5,1.0
spam,urgent trying contact you todays draw shows a2000 prize guaranteed call 09058094507 land line claim 3030 valid 12hrs,1,18,1,18,18,1.0
spam,donate a250 unicefs asian tsunami disaster support fund texting donate 864233 a250 added next bill,0,15,0,13,13,0.8666666666666667
ham,future planned tomorrow result today best present enjoy future,0,9,0,8,8,0.8888888888888888
ham,cme want go hos 2morow wil cme got dear do say time,1,12,1,11,11,0.9166666666666666
ham,supposed meet discuss trip thought xuhui told you afternoon thought go lesson,1,12,1,11,11,0.9166666666666666
ham,hey come online use msn,0,5,0,5,5,1.0
ham,fine hope good take care,0,5,0,5,5,1.0
ham,oops shower called hey parking garage collapsed university hospital see crazy stuff like happen,0,14,0,14,14,1.0
ham,aiyo poor thing dun wan 2 eat bathe already,0,9,0,9,9,1.0
ham,yar tot knew dis would happen long ago already,0,9,0,9,9,1.0
ham,gorgeous keep pix cumming  thank you,1,6,1,6,6,1.0
ham,boy late 2 home father power frndship,0,7,0,7,7,1.0
ham,jade paul didnaot txt me remember barmed want 2 talk 2 you txt,2,13,2,11,11,0.8461538461538461
ham,spending new years brother family let us plan meet next week ready spoiled ,0,13,0,13,13,1.0
ham,today,0,1,0,1,1,1.0
ham,said okay sorry,0,3,0,3,3,1.0
ham,slept thinkthis time  ltgt pm dangerous,0,6,0,6,6,1.0
ham,networking job there,1,3,1,3,3,1.0
spam,goldviking 29m inviting friend reply yes762 no762 see him wwwsmsacyougoldviking stop send stop frnd 62468,1,15,1,14,14,0.9333333333333333
ham,let studying stress out l8r,1,5,1,5,5,1.0
ham,haf 2 keep busy,0,4,0,4,4,1.0
ham,rushing working school rush go hungry,0,6,0,5,6,1.0
ham,channel,0,1,0,1,1,1.0
ham,telling coulda real valentine not never pick nothing,1,8,1,8,8,1.0
spam,phony a350 award  todays voda numbers ending xxxx selected receive a350 award match please call 08712300220 quoting claim code 3100 standard rates app,0,23,0,21,21,0.9130434782608695
ham,made it eta taunton 1230 planned hope thatus still okday good see you xx,2,14,2,14,14,1.0
ham,hungry buy smth home,0,4,0,4,4,1.0
ham,hey kate,0,2,0,2,2,1.0
ham,drive read need write,0,4,0,4,4,1.0
ham,looked addie goes back monday sucks,0,6,0,6,6,1.0
ham,happy new year hope good semester,0,6,0,6,6,1.0
ham,esplanade lor else,0,3,0,3,3,1.0
ham,talk me,1,2,1,2,2,1.0
ham,hmph go head big baller,0,5,0,5,5,1.0
ham,well like actually called someone punto would worse,0,8,0,8,8,1.0
ham,nope since ayo travelled forgotten guy,0,6,0,6,6,1.0
ham,still around looking pick later,0,5,0,5,5,1.0
spam,cds 4u congratulations awarded a500 cd gift vouchers a125 gift guaranteed  freeentry 2 a100 wkly draw xt music 87066 tncs wwwldewcom1win150ppmx3age16,0,21,0,19,20,0.9523809523809523
ham,someone year ltgt toyota camry like mr olayiwolas own mileage ltgt kits clean need know much sell for raise dough soon landing sell holla back,2,25,2,23,23,0.92
ham,guess pub in happy pig clover whatever saying is,2,9,2,9,9,1.0
ham,ill b soon,0,3,0,3,3,1.0
ham,oh k  come tomorrow,0,4,0,4,4,1.0
ham,go fool cheat others ok,0,5,0,5,5,1.0
ham,mobile numberpls sms mail idconvey regards achanammarakheshqatar,0,7,0,7,7,1.0
ham,way rencontre meet again mountains not,2,6,2,6,6,1.0
spam,guaranteed a1000 cash a2000 prize claim yr prize call customer service representative 08714712412 10am7pm cost 10p,0,16,0,15,15,0.9375
ham,attend driving lesson many times wk n day,0,8,0,8,8,1.0
ham,uncle g checking you rewarding month,1,6,1,6,6,1.0
ham,hello boytoy  geeee  missing today like send tm remind thinking  loved  loving kiss,0,13,0,12,13,1.0
ham,think two still need get cash def ready 9,0,9,0,9,9,1.0
ham,hey galsyou want meet 4 dinner niate,0,7,0,7,7,1.0
spam,dear 0776xxxxxxx invited xchat final attempt contact you txt chat 86688 150pmsgrcvdhgsuite3422landsroww1j6hl ldn 18yrs,1,14,1,14,14,1.0
ham,babe    talking  think  good boy missing me love ,1,8,1,8,8,1.0
ham,great office today,0,3,0,3,3,1.0
ham,cool last little while getting time soon,1,7,1,7,7,1.0
ham, sad puppy noise,0,3,0,3,3,1.0
ham,yes possible dint try pls tell one k,0,8,0,8,8,1.0
ham,anyway holla whenever around need excuse go creep people sarasota,0,10,0,10,10,1.0
ham,you happen,1,2,1,2,2,1.0
ham,going ask lol think 7,0,5,0,5,5,1.0
spam,cashbalance currently 500 pounds  maximize cashin send go 86688 150pmeg cc 08718720201 hgsuite3422lands roww1j6hl,0,14,0,14,14,1.0
spam,private 2003 account statement shows 800 unredeemed sim points call 08715203685 identifier code4xx26 expires 131004,0,15,0,15,15,1.0
ham,go chase run crossing street,0,5,0,5,5,1.0
spam,would like tell deepest darkest fantasies call 09094646631 60pmin stop texts call 08712460324 nat rate,0,15,0,14,14,0.9333333333333333
ham,coming friday leave pongaldo get news work place,0,8,0,8,8,1.0
ham,hey inconvenient sis huh,0,4,0,4,4,1.0
ham,ok vldo know got adsense approved,0,6,0,6,6,1.0
ham, really good see day dudette missing you,1,7,1,7,7,1.0
ham,want go perumbavoor,0,3,0,3,3,1.0
ham,many times told stage use laugh listen aha,0,8,0,8,8,1.0
spam,believe true incredible txts reply g learn truly amazing things blow mind o2fwd 18ptxt,0,14,0,14,14,1.0
ham,you hear me,2,3,2,3,3,1.0
ham,thanks talk saturday dear me cherish brother role model,1,9,1,9,9,1.0
ham,pls clarify back open return ticket preponed go back kerala,0,10,0,9,9,0.9
spam,natalie 20f inviting friend reply yes165 no165 see her wwwsmsacyounatalie2k9 stop send stop frnd 62468,1,15,1,14,14,0.9333333333333333
ham,ran younger man make pretty babies together ,0,7,0,7,7,1.0
spam,jamster get free wallpaper text heart 88888 now tc apply 16 only need help call 08701213186,2,16,2,16,16,1.0
ham,ic lol play 9 doors sometime yo,0,7,0,7,7,1.0
ham,know dad said coming home 2 bring us 4 lunch yup go w lor call reach school lor,0,18,0,17,17,0.9444444444444444
ham,sent jd customer service cum accounts executive mail id details contact us,0,12,0,12,12,1.0
ham,desires going doctor 4 liver get bit stylish get hair managed it,1,12,1,11,11,0.9166666666666666
ham,hmmmstill opener,0,2,0,2,2,1.0
ham,yeah basically time next week get away mom amp get 3,0,11,0,10,10,0.9090909090909091
ham,edison rightly said a fool ask questions wise man answer know us speechless viva gm,1,15,1,15,15,1.0
ham,vote wherever heart guides,0,4,0,4,4,1.0
ham,sis lor juz watched italian job,0,6,0,6,6,1.0
ham,tick tick tick   could die loneliness know  pouts stomps feet need ,0,11,0,9,9,0.8181818181818182
ham,lmao know well,0,3,0,3,3,1.0
spam,double mins  double txt  12 price linerental latest orange bluetooth mobiles call mobileupd8 latest offers 08000839402 call2optoutlf56,0,17,0,15,15,0.8823529411764706
ham,train back northampton afraid not staying skyving today ho ho around wednesday though fancy comedy club week way,1,18,1,17,17,0.9444444444444444
